customer_transaction_id,transaction_date,services_availed,Total_Service_Cost,Total_Item_Cost,Total_Transaction_Cost,Haircut,Hair Styling,Premium Bleach and Color,Premium Color,Hair Rebonding,Brazilian Blowout,Keratin Treatment,Traditional Hot Oil,Cellophane Hair Spa,Scalp Detox,Deep Hydration Hair Mask,Classic Manicure,Classic Pedicure,Callus-Removal Foot Spa,Gel Nail Extension,Eyebrow Threading,Eyebrow Tinting,Eyelash Extensions,Gluta IV Drip,Vitamin C Push,Underarm Waxing,Brazilian Waxing,Bikini Waxing,Leg Waxing,Full-Body Waxing
CTID683,2025-11-10,S00012,250,3655,3905,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID684,2025-11-10,"S00020, S00016",1150,1715,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
CTID685,2025-11-10,S00023,500,5875,6375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CTID686,2025-11-10,"S00011, S00004, S00001",3650,250,3900,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID687,2025-11-10,S00019,2500,4855,7355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CTID688,2025-11-11,S00014,650,4375,5025,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CTID689,2025-11-11,S00004,2500,1365,3865,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID690,2025-11-11,"S00013, S00012, S00014",1200,4855,6055,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID691,2025-11-12,"S00011, S00004, S00001",3650,3655,7305,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID692,2025-11-13,"S00004, S00001",2850,815,3665,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID693,2025-11-14,"S00013, S00012",550,1365,1915,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID694,2025-11-14,S00006,3000,6615,9615,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID695,2025-11-15,S00019,2500,3655,6155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CTID696,2025-11-15,"S00006, S00019",5500,2315,7815,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CTID697,2025-11-15,"S00013, S00012, S00007",3050,3655,6705,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID698,2025-11-16,"S00013, S00012, S00014",1200,1065,2265,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID699,2025-11-16,"S00013, S00012, S00014",1200,6615,7815,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID700,2025-11-17,S00005,3500,3655,7155,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID701,2025-11-17,"S00019, S00020",3500,715,4215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID702,2025-11-18,"S00013, S00012",550,3655,4205,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID703,2025-11-18,"S00013, S00012, S00014",1200,4375,5575,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID704,2025-11-18,"S00019, S00002",3000,715,3715,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CTID705,2025-11-18,"S00017, S00016, S00018",1350,2315,3665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
CTID706,2025-11-18,"S00013, S00001, S00006",3650,3655,7305,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID707,2025-11-18,"S00019, S00020",3500,4815,8315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID708,2025-11-18,"S00011, S00004",3300,4855,8155,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID709,2025-11-19,S00004,2500,6615,9115,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID710,2025-11-19,"S00013, S00012, S00014",1200,3655,4855,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID711,2025-11-19,S00007,2500,4375,6875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID712,2025-11-19,S00003,4500,2270,6770,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID713,2025-11-20,"S00017, S00016, S00018",1350,4855,6205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
CTID714,2025-11-20,"S00011, S00003, S00001",5650,5875,11525,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID715,2025-11-20,"S00004, S00001",2850,4115,6965,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID716,2025-11-23,S00005,3500,1815,5315,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID717,2025-11-24,"S00013, S00012, S00022",1350,4855,6205,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
CTID718,2025-11-24,S00007,2500,4855,7355,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID719,2025-11-24,"S00011, S00003, S00001",5650,5485,11135,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID720,2025-11-25,"S00013, S00012",550,1065,1615,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID721,2025-11-25,S00016,150,3655,3805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CTID722,2025-11-25,"S00011, S00003",5300,4855,10155,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID723,2025-11-25,"S00017, S00016",500,3655,4155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CTID724,2025-11-26,"S00013, S00012, S00014",1200,4375,5575,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID725,2025-11-26,S00019,2500,3655,6155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CTID726,2025-11-26,S00015,1200,4375,5575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CTID727,2025-11-26,"S00003, S00005",8000,4855,12855,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID728,2025-11-27,"S00017, S00016",500,1655,2155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CTID729,2025-11-27,"S00013, S00012",550,4375,4925,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID730,2025-11-27,"S00013, S00012, S00005",4050,3655,7705,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID731,2025-11-27,S00007,2500,3655,6155,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID732,2025-11-28,S00022,800,1715,2515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CTID733,2025-11-28,"S00013, S00012",550,4855,5405,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID734,2025-11-28,"S00011, S00003",5300,1365,6665,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID735,2025-11-28,S00012,250,3655,3905,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID736,2025-11-28,"S00011, S00006",3800,6615,10415,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID737,2025-11-28,S00004,2500,4855,7355,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID738,2025-11-29,"S00013, S00012",550,5875,6425,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID739,2025-11-29,"S00004, S00002",3000,3250,6250,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID740,2025-11-29,S00003,4500,4855,9355,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID741,2025-11-30,"S00011, S00004",3300,4855,8155,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID742,2025-11-30,S00006,3000,5875,8875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID743,2025-12-01,"S00017, S00016, S00012, S00018",1600,4815,6415,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
CTID744,2025-12-01,"S00013, S00012, S00014",1200,2315,3515,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID745,2025-12-01,"S00001, S00006",3350,4815,8165,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID746,2025-12-01,S00004,2500,1655,4155,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID747,2025-12-01,"S00003, S00001",4850,6615,11465,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID748,2025-12-01,"S00011, S00019",3300,4375,7675,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CTID749,2025-12-02,S00007,2500,3655,6155,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID750,2025-12-02,S00003,4500,1540,6040,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID751,2025-12-03,"S00019, S00012, S00020",3750,1865,5615,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID752,2025-12-03,"S00013, S00012",550,3655,4205,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID753,2025-12-03,S00006,3000,1065,4065,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID754,2025-12-04,"S00001, S00010, S00005",4600,3380,7980,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID755,2025-12-04,S00025,2500,1465,3965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CTID756,2025-12-04,"S00017, S00016",500,1655,2155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CTID757,2025-12-04,"S00003, S00001",4850,370,5220,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID758,2025-12-04,"S00003, S00001",4850,4855,9705,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID759,2025-12-05,"S00013, S00012, S00014, S00020",2200,2315,4515,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
CTID760,2025-12-05,"S00013, S00012, S00014",1200,4855,6055,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID761,2025-12-06,"S00003, S00001",4850,1655,6505,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID762,2025-12-06,"S00013, S00012, S00014",1200,3655,4855,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID763,2025-12-06,"S00017, S00006, S00016",3500,4855,8355,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CTID764,2025-12-06,"S00011, S00003",5300,3655,8955,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID765,2025-12-06,"S00007, S00001",2850,1655,4505,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID766,2025-12-07,"S00013, S00012",550,3655,4205,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID767,2025-12-07,S00004,2500,815,3315,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID768,2025-12-07,"S00011, S00004, S00006, S00001",6650,1655,8305,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID769,2025-12-08,"S00013, S00012",550,5875,6425,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID770,2025-12-08,S00011,800,4115,4915,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID771,2025-12-08,S00002,500,3655,4155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID772,2025-12-09,"S00013, S00012",550,5875,6425,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID773,2025-12-09,"S00013, S00012",550,4375,4925,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID774,2025-12-09,"S00013, S00012",550,4855,5405,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID775,2025-12-10,"S00017, S00016, S00018",1350,2950,4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
CTID776,2025-12-10,S00010,750,4115,4865,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID777,2025-12-10,"S00013, S00012, S00023",1050,4855,5905,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
CTID778,2025-12-11,"S00007, S00001",2850,2315,5165,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID779,2025-12-11,"S00011, S00003, S00001",5650,1885,7535,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID780,2025-12-11,"S00011, S00004",3300,1715,5015,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID781,2025-12-11,"S00016, S00003, S00018",5500,2855,8355,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
CTID782,2025-12-12,S00014,650,1715,2365,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CTID783,2025-12-12,S00020,1000,3655,4655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CTID784,2025-12-12,"S00011, S00004, S00001",3650,2855,6505,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID785,2025-12-12,"S00013, S00012",550,2315,2865,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID786,2025-12-12,"S00013, S00012, S00014, S00002",1700,6615,8315,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID787,2025-12-13,"S00019, S00020",3500,1655,5155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID788,2025-12-13,S00007,2500,6615,9115,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID789,2025-12-13,"S00001, S00005",3850,1465,5315,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID790,2025-12-15,S00008,600,2315,2915,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID791,2025-12-15,S00007,2500,3655,6155,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID792,2025-12-15,"S00013, S00012, S00019",3050,715,3765,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
CTID793,2025-12-15,"S00017, S00016",500,3655,4155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CTID794,2025-12-15,"S00011, S00004, S00001",3650,715,4365,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID795,2025-12-15,S00005,3500,4300,7800,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID796,2025-12-15,"S00003, S00001",4850,4855,9705,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID797,2025-12-16,"S00011, S00004",3300,2650,5950,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID798,2025-12-16,"S00017, S00016, S00018",1350,4165,5515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
CTID799,2025-12-17,"S00007, S00001, S00020",3850,1465,5315,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CTID800,2025-12-17,"S00013, S00012, S00014",1200,4855,6055,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID801,2025-12-17,S00006,3000,3655,6655,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID802,2025-12-17,"S00019, S00020",3500,4815,8315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID803,2025-12-17,S00019,2500,5875,8375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CTID804,2025-12-18,"S00011, S00004, S00001",3650,5875,9525,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID805,2025-12-18,"S00007, S00001",2850,3655,6505,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID806,2025-12-19,"S00017, S00016",500,1365,1865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CTID807,2025-12-19,"S00007, S00001",2850,4815,7665,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID808,2025-12-19,"S00011, S00003, S00001",5650,1065,6715,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID809,2025-12-19,"S00004, S00001",2850,4815,7665,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID810,2025-12-19,"S00007, S00001",2850,2555,5405,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID811,2025-12-20,S00007,2500,3655,6155,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID812,2025-12-20,"S00025, S00023",3000,4115,7115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CTID813,2025-12-21,"S00011, S00004, S00001",3650,6615,10265,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID814,2025-12-22,"S00019, S00017, S00020",3850,6615,10465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
CTID815,2025-12-23,S00007,2500,1715,4215,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID816,2025-12-23,"S00003, S00001",4850,3655,8505,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID817,2025-12-24,"S00011, S00004",3300,4375,7675,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID818,2025-12-25,"S00024, S00019",3200,3655,6855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
CTID819,2025-12-26,S00007,2500,3655,6155,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID820,2025-12-26,"S00017, S00016",500,1365,1865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CTID821,2025-12-26,"S00013, S00012",550,3655,4205,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID822,2025-12-27,"S00010, S00016",900,5900,6800,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CTID823,2025-12-27,"S00007, S00001",2850,4855,7705,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID824,2025-12-27,S00019,2500,4375,6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CTID825,2025-12-27,"S00013, S00012, S00014",1200,1715,2915,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID826,2025-12-28,S00023,500,2315,2815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CTID827,2025-12-28,"S00013, S00017, S00012",900,1065,1965,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
CTID828,2025-12-28,"S00013, S00012, S00014",1200,4855,6055,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID829,2025-12-29,"S00019, S00020",3500,3655,7155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID830,2025-12-30,"S00011, S00003, S00009, S00001",6450,4375,10825,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID831,2025-12-30,"S00019, S00015, S00020",4700,5875,10575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
CTID832,2025-12-30,"S00004, S00001",2850,4115,6965,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID833,2025-12-30,"S00013, S00012",550,1115,1665,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID834,2025-12-31,"S00013, S00012, S00014",1200,1365,2565,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID835,2025-12-31,"S00011, S00004, S00001",3650,4815,8465,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID836,2026-01-01,"S00013, S00012",550,3615,4165,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID837,2026-01-02,"S00017, S00016",500,6615,7115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CTID838,2026-01-02,"S00017, S00016",500,2855,3355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CTID839,2026-01-02,"S00001, S00006",3350,4375,7725,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID840,2026-01-02,S00011,800,715,1515,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID841,2026-01-03,"S00013, S00009, S00012",1350,4855,6205,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID842,2026-01-04,"S00013, S00012",550,3655,4205,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID843,2026-01-04,"S00019, S00003, S00020",8000,1365,9365,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID844,2026-01-04,"S00004, S00001",2850,4375,7225,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID845,2026-01-05,"S00011, S00003, S00019, S00001",8150,1365,9515,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CTID846,2026-01-06,"S00013, S00012, S00014",1200,1715,2915,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID847,2026-01-06,"S00001, S00005",3850,3655,7505,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID848,2026-01-06,"S00001, S00005",3850,2315,6165,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID849,2026-01-07,"S00011, S00004, S00001",3650,1655,5305,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID850,2026-01-07,"S00004, S00001",2850,4375,7225,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID851,2026-01-08,"S00019, S00020",3500,1715,5215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID852,2026-01-08,S00003,4500,4815,9315,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID853,2026-01-08,"S00011, S00004, S00001",3650,4855,8505,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
