hairstylist_transaction_id,customer_transaction_id,transaction_date,items_used,Professional Hair Shears,Thinning Scissors,Electric Hair Clippers,Trimmer,Sectioning Clips,Tail Comb,Wide-Tooth Comb,Round Brush,Paddle Brush,Blow Dryer,Flat Iron,Curling Wand,Hair Color Brush,Mixing Bowl,Highlighting Foil,Disposable Cape,Neck Strip,Bleach Powder,Developer (Vol 20/30),Hair Glaze/Toner
HTID510,CTID510,2025-09-08,"Disposable Cape, Tail Comb, Professional Hair Shears, Sectioning Clips, Blow Dryer, Neck Strip",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
HTID511,CTID511,2025-09-08,"Round Brush, Flat Iron, Sectioning Clips, Blow Dryer, Neck Strip",0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
HTID512,CTID512,2025-09-09,"Disposable Cape, Tail Comb, Professional Hair Shears, Sectioning Clips, Blow Dryer, Neck Strip",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
HTID513,CTID513,2025-09-09,"Mixing Bowl, Disposable Cape, Hair Color Brush, Bleach Powder, Developer (Vol 20/30), Neck Strip",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0
HTID514,CTID514,2025-09-09,"Disposable Cape, Tail Comb, Professional Hair Shears, Sectioning Clips, Blow Dryer, Neck Strip",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
HTID515,CTID515,2025-09-09,"Disposable Cape, Tail Comb, Professional Hair Shears, Thinning Scissors, Sectioning Clips, Neck Strip",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
HTID516,CTID516,2025-09-09,"Wide-Tooth Comb, Neck Strip, Electric Hair Clippers, Trimmer",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
HTID517,CTID517,2025-09-09,"Round Brush, Sectioning Clips, Blow Dryer, Neck Strip, Curling Wand",0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
HTID518,CTID518,2025-09-10,"Mixing Bowl, Disposable Cape, Hair Color Brush, Highlighting Foil, Hair Glaze/Toner, Developer (Vol 20/30), Neck Strip",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1
HTID519,CTID519,2025-09-10,"Mixing Bowl, Disposable Cape, Hair Color Brush, Bleach Powder, Hair Glaze/Toner, Developer (Vol 20/30), Neck Strip",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
HTID520,CTID520,2025-09-11,"Round Brush, Sectioning Clips, Blow Dryer, Neck Strip, Curling Wand",0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
HTID521,CTID521,2025-09-11,"Mixing Bowl, Disposable Cape, Hair Color Brush, Bleach Powder, Hair Glaze/Toner, Developer (Vol 20/30), Neck Strip",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
HTID522,CTID522,2025-09-11,"Professional Hair Shears, Trimmer, Wide-Tooth Comb, Electric Hair Clippers, Neck Strip",1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
HTID523,CTID523,2025-09-12,"Disposable Cape, Tail Comb, Professional Hair Shears, Thinning Scissors, Sectioning Clips, Blow Dryer, Neck Strip",1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
HTID524,CTID524,2025-09-12,"Round Brush, Sectioning Clips, Blow Dryer, Neck Strip, Curling Wand",0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
HTID525,CTID525,2025-09-12,"Wide-Tooth Comb, Neck Strip, Electric Hair Clippers, Trimmer",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
HTID526,CTID526,2025-09-12,"Mixing Bowl, Disposable Cape, Hair Color Brush, Highlighting Foil, Hair Glaze/Toner, Developer (Vol 20/30), Neck Strip",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1
HTID527,CTID527,2025-09-13,"Wide-Tooth Comb, Neck Strip, Electric Hair Clippers, Trimmer",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
HTID528,CTID528,2025-09-13,"Wide-Tooth Comb, Neck Strip, Electric Hair Clippers, Trimmer",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
HTID529,CTID529,2025-09-13,"Professional Hair Shears, Trimmer, Wide-Tooth Comb, Electric Hair Clippers, Neck Strip",1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
HTID530,CTID530,2025-09-13,"Mixing Bowl, Disposable Cape, Hair Color Brush, Highlighting Foil, Hair Glaze/Toner, Developer (Vol 20/30), Neck Strip",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1
HTID531,CTID531,2025-09-14,"Round Brush, Sectioning Clips, Blow Dryer, Neck Strip, Curling Wand",0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
HTID532,CTID532,2025-09-14,"Disposable Cape, Tail Comb, Professional Hair Shears, Sectioning Clips, Blow Dryer, Neck Strip",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
HTID533,CTID533,2025-09-14,"Disposable Cape, Tail Comb, Professional Hair Shears, Sectioning Clips, Blow Dryer, Neck Strip",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
HTID534,CTID534,2025-09-14,"Mixing Bowl, Disposable Cape, Hair Color Brush, Hair Glaze/Toner, Developer (Vol 20/30), Neck Strip",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1
HTID535,CTID535,2025-09-15,"Disposable Cape, Tail Comb, Professional Hair Shears, Sectioning Clips, Blow Dryer, Neck Strip",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
HTID536,CTID536,2025-09-16,"Mixing Bowl, Disposable Cape, Hair Color Brush, Highlighting Foil, Bleach Powder, Hair Glaze/Toner, Developer (Vol 20/30), Neck Strip",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
HTID537,CTID537,2025-09-17,"Disposable Cape, Tail Comb, Professional Hair Shears, Sectioning Clips, Blow Dryer, Neck Strip",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
HTID538,CTID538,2025-09-17,"Neck Strip, Sectioning Clips, Blow Dryer, Round Brush",0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
HTID539,CTID539,2025-09-18,"Disposable Cape, Tail Comb, Professional Hair Shears, Sectioning Clips, Blow Dryer, Neck Strip",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
HTID540,CTID540,2025-09-18,"Disposable Cape, Tail Comb, Professional Hair Shears, Thinning Scissors, Sectioning Clips, Blow Dryer, Neck Strip",1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
HTID541,CTID541,2025-09-18,"Disposable Cape, Tail Comb, Professional Hair Shears, Thinning Scissors, Sectioning Clips, Blow Dryer, Neck Strip",1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
HTID542,CTID542,2025-09-18,"Wide-Tooth Comb, Neck Strip, Electric Hair Clippers, Trimmer",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
HTID543,CTID543,2025-09-19,"Developer (Vol 20/30), Hair Glaze/Toner, Sectioning Clips, Round Brush",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
HTID544,CTID544,2025-09-19,"Wide-Tooth Comb, Neck Strip, Electric Hair Clippers, Trimmer",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
HTID545,CTID545,2025-09-20,"Disposable Cape, Tail Comb, Professional Hair Shears, Thinning Scissors, Sectioning Clips, Neck Strip",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
HTID546,CTID546,2025-09-20,"Mixing Bowl, Disposable Cape, Hair Color Brush, Highlighting Foil, Bleach Powder, Developer (Vol 20/30), Neck Strip",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
HTID547,CTID547,2025-09-20,"Mixing Bowl, Disposable Cape, Hair Color Brush, Bleach Powder, Hair Glaze/Toner, Developer (Vol 20/30), Neck Strip",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
HTID548,CTID548,2025-09-20,"Mixing Bowl, Disposable Cape, Hair Color Brush, Highlighting Foil, Developer (Vol 20/30), Neck Strip",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0
HTID549,CTID549,2025-09-21,"Mixing Bowl, Disposable Cape, Hair Color Brush, Highlighting Foil, Bleach Powder, Hair Glaze/Toner, Developer (Vol 20/30), Neck Strip",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
HTID550,CTID550,2025-09-21,"Disposable Cape, Tail Comb, Professional Hair Shears, Thinning Scissors, Sectioning Clips, Blow Dryer, Neck Strip",1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
HTID551,CTID551,2025-09-21,"Mixing Bowl, Disposable Cape, Hair Color Brush, Highlighting Foil, Developer (Vol 20/30), Neck Strip",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0
HTID552,CTID552,2025-09-22,"Mixing Bowl, Disposable Cape, Hair Color Brush, Developer (Vol 20/30), Neck Strip",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0
HTID553,CTID553,2025-09-22,"Mixing Bowl, Disposable Cape, Hair Color Brush, Hair Glaze/Toner, Developer (Vol 20/30), Neck Strip",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1
HTID554,CTID554,2025-09-22,"Round Brush, Flat Iron, Sectioning Clips, Blow Dryer, Neck Strip, Curling Wand",0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0
HTID555,CTID555,2025-09-22,"Round Brush, Sectioning Clips, Blow Dryer, Neck Strip, Curling Wand",0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
HTID556,CTID556,2025-09-23,"Round Brush, Sectioning Clips, Blow Dryer, Neck Strip, Curling Wand",0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
HTID557,CTID557,2025-09-23,"Round Brush, Sectioning Clips, Blow Dryer, Neck Strip, Curling Wand",0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
HTID558,CTID558,2025-09-23,"Blow Dryer, Paddle Brush, Hair Glaze/Toner",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
HTID559,CTID559,2025-09-23,"Mixing Bowl, Disposable Cape, Hair Color Brush, Highlighting Foil, Bleach Powder, Developer (Vol 20/30), Neck Strip",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
HTID560,CTID560,2025-09-23,"Round Brush, Flat Iron, Sectioning Clips, Blow Dryer, Neck Strip",0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
HTID561,CTID561,2025-09-24,"Thinning Scissors, Bleach Powder, Paddle Brush, Wide-Tooth Comb",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
HTID562,CTID562,2025-09-25,"Mixing Bowl, Disposable Cape, Hair Color Brush, Highlighting Foil, Bleach Powder, Hair Glaze/Toner, Developer (Vol 20/30), Neck Strip",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
HTID563,CTID563,2025-09-25,"Mixing Bowl, Disposable Cape, Hair Color Brush, Highlighting Foil, Hair Glaze/Toner, Developer (Vol 20/30), Neck Strip",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1
HTID564,CTID564,2025-09-25,"Mixing Bowl, Disposable Cape, Hair Color Brush, Highlighting Foil, Bleach Powder, Developer (Vol 20/30), Neck Strip",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
HTID565,CTID565,2025-09-27,"Mixing Bowl, Disposable Cape, Hair Color Brush, Bleach Powder, Hair Glaze/Toner, Developer (Vol 20/30), Neck Strip",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
HTID566,CTID566,2025-09-27,"Disposable Cape, Tail Comb, Professional Hair Shears, Sectioning Clips, Blow Dryer, Neck Strip",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
HTID567,CTID567,2025-09-27,"Mixing Bowl, Disposable Cape, Hair Color Brush, Bleach Powder, Hair Glaze/Toner, Developer (Vol 20/30), Neck Strip",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
HTID568,CTID568,2025-09-29,"Mixing Bowl, Disposable Cape, Hair Color Brush, Highlighting Foil, Developer (Vol 20/30), Neck Strip",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0
HTID569,CTID569,2025-09-29,"Round Brush, Sectioning Clips, Blow Dryer, Neck Strip, Curling Wand",0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
HTID570,CTID570,2025-09-29,"Disposable Cape, Tail Comb, Professional Hair Shears, Sectioning Clips, Blow Dryer, Neck Strip",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
HTID571,CTID571,2025-09-30,"Disposable Cape, Tail Comb, Professional Hair Shears, Sectioning Clips, Blow Dryer, Neck Strip",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
HTID572,CTID572,2025-09-30,"Mixing Bowl, Disposable Cape, Hair Color Brush, Highlighting Foil, Bleach Powder, Developer (Vol 20/30), Neck Strip",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
HTID573,CTID573,2025-09-30,"Disposable Cape, Tail Comb, Professional Hair Shears, Thinning Scissors, Sectioning Clips, Neck Strip",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
HTID574,CTID574,2025-10-01,"Round Brush, Flat Iron, Sectioning Clips, Blow Dryer, Neck Strip, Curling Wand",0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0
HTID575,CTID575,2025-10-01,"Mixing Bowl, Disposable Cape, Hair Color Brush, Highlighting Foil, Developer (Vol 20/30), Neck Strip",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0
HTID576,CTID576,2025-10-02,"Disposable Cape, Tail Comb, Professional Hair Shears, Sectioning Clips, Blow Dryer, Neck Strip",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
HTID577,CTID577,2025-10-02,"Mixing Bowl, Disposable Cape, Hair Color Brush, Highlighting Foil, Bleach Powder, Developer (Vol 20/30), Neck Strip",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
HTID578,CTID578,2025-10-02,"Wide-Tooth Comb, Neck Strip, Electric Hair Clippers, Trimmer",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
HTID579,CTID579,2025-10-02,"Mixing Bowl, Disposable Cape, Hair Color Brush, Bleach Powder, Developer (Vol 20/30), Neck Strip",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0
HTID580,CTID580,2025-10-02,"Disposable Cape, Tail Comb, Professional Hair Shears, Thinning Scissors, Sectioning Clips, Neck Strip",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
HTID581,CTID581,2025-10-03,"Round Brush, Flat Iron, Sectioning Clips, Blow Dryer, Neck Strip, Curling Wand",0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0
HTID582,CTID582,2025-10-03,"Disposable Cape, Tail Comb, Professional Hair Shears, Sectioning Clips, Neck Strip",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
HTID583,CTID583,2025-10-03,"Mixing Bowl, Disposable Cape, Hair Color Brush, Highlighting Foil, Developer (Vol 20/30), Neck Strip",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0
HTID584,CTID584,2025-10-03,"Mixing Bowl, Disposable Cape, Hair Color Brush, Highlighting Foil, Developer (Vol 20/30), Neck Strip",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0
HTID585,CTID585,2025-10-04,"Disposable Cape, Tail Comb, Professional Hair Shears, Sectioning Clips, Blow Dryer, Neck Strip",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
HTID586,CTID586,2025-10-04,"Disposable Cape, Tail Comb, Professional Hair Shears, Sectioning Clips, Blow Dryer, Neck Strip",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
HTID587,CTID587,2025-10-04,"Disposable Cape, Tail Comb, Professional Hair Shears, Thinning Scissors, Sectioning Clips, Blow Dryer, Neck Strip",1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
HTID588,CTID588,2025-10-05,"Disposable Cape, Tail Comb, Professional Hair Shears, Thinning Scissors, Sectioning Clips, Blow Dryer, Neck Strip",1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
HTID589,CTID589,2025-10-05,"Disposable Cape, Tail Comb, Professional Hair Shears, Sectioning Clips, Neck Strip",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
HTID590,CTID590,2025-10-05,"Round Brush, Flat Iron, Sectioning Clips, Blow Dryer, Neck Strip, Curling Wand",0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0
HTID591,CTID591,2025-10-06,"Round Brush, Flat Iron, Sectioning Clips, Blow Dryer, Neck Strip",0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
HTID592,CTID592,2025-10-06,"Hair Glaze/Toner, Paddle Brush, Wide-Tooth Comb, Trimmer, Curling Wand",0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
HTID593,CTID593,2025-10-06,"Disposable Cape, Tail Comb, Professional Hair Shears, Thinning Scissors, Sectioning Clips, Blow Dryer, Neck Strip",1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
HTID594,CTID594,2025-10-06,"Disposable Cape, Wide-Tooth Comb, Bleach Powder, Hair Glaze/Toner",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
HTID595,CTID595,2025-10-06,"Mixing Bowl, Disposable Cape, Hair Color Brush, Highlighting Foil, Developer (Vol 20/30), Neck Strip",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0
HTID596,CTID596,2025-10-06,"Wide-Tooth Comb, Neck Strip, Electric Hair Clippers, Trimmer",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
HTID597,CTID597,2025-10-07,"Wide-Tooth Comb, Neck Strip, Electric Hair Clippers, Trimmer",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
HTID598,CTID598,2025-10-08,"Professional Hair Shears, Trimmer, Wide-Tooth Comb, Electric Hair Clippers, Neck Strip",1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
HTID599,CTID599,2025-10-08,"Round Brush, Flat Iron, Sectioning Clips, Blow Dryer, Neck Strip, Curling Wand",0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0
HTID600,CTID600,2025-10-09,"Neck Strip, Sectioning Clips, Blow Dryer, Round Brush",0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
HTID601,CTID601,2025-10-09,"Round Brush, Flat Iron, Sectioning Clips, Blow Dryer, Neck Strip, Curling Wand",0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0
HTID602,CTID602,2025-10-09,"Wide-Tooth Comb, Neck Strip, Electric Hair Clippers, Trimmer",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
HTID603,CTID603,2025-10-10,"Round Brush, Sectioning Clips, Blow Dryer, Neck Strip, Curling Wand",0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
HTID604,CTID604,2025-10-10,"Mixing Bowl, Disposable Cape, Hair Color Brush, Hair Glaze/Toner, Developer (Vol 20/30), Neck Strip",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1
HTID605,CTID605,2025-10-10,"Professional Hair Shears, Trimmer, Wide-Tooth Comb, Electric Hair Clippers, Neck Strip",1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
HTID606,CTID606,2025-10-10,"Mixing Bowl, Disposable Cape, Hair Color Brush, Highlighting Foil, Developer (Vol 20/30), Neck Strip",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0
HTID607,CTID607,2025-10-11,"Mixing Bowl, Disposable Cape, Hair Color Brush, Highlighting Foil, Bleach Powder, Hair Glaze/Toner, Developer (Vol 20/30), Neck Strip",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
HTID608,CTID608,2025-10-12,"Disposable Cape, Tail Comb, Professional Hair Shears, Sectioning Clips, Neck Strip",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
HTID609,CTID609,2025-10-12,"Mixing Bowl, Disposable Cape, Hair Color Brush, Developer (Vol 20/30), Neck Strip",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0
HTID610,CTID610,2025-10-13,"Mixing Bowl, Disposable Cape, Hair Color Brush, Hair Glaze/Toner, Developer (Vol 20/30), Neck Strip",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1
HTID611,CTID611,2025-10-13,"Disposable Cape, Tail Comb, Professional Hair Shears, Sectioning Clips, Neck Strip",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
HTID612,CTID612,2025-10-13,"Disposable Cape, Tail Comb, Professional Hair Shears, Sectioning Clips, Neck Strip",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
HTID613,CTID613,2025-10-13,"Mixing Bowl, Disposable Cape, Hair Color Brush, Bleach Powder, Developer (Vol 20/30), Neck Strip",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0
HTID614,CTID614,2025-10-14,"Round Brush, Flat Iron, Sectioning Clips, Blow Dryer, Neck Strip, Curling Wand",0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0
HTID615,CTID615,2025-10-14,"Wide-Tooth Comb, Neck Strip, Electric Hair Clippers, Trimmer",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
HTID616,CTID616,2025-10-14,"Disposable Cape, Tail Comb, Professional Hair Shears, Thinning Scissors, Sectioning Clips, Blow Dryer, Neck Strip",1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
HTID617,CTID617,2025-10-14,"Mixing Bowl, Disposable Cape, Hair Color Brush, Bleach Powder, Developer (Vol 20/30), Neck Strip",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0
HTID618,CTID618,2025-10-15,"Disposable Cape, Tail Comb, Professional Hair Shears, Thinning Scissors, Sectioning Clips, Blow Dryer, Neck Strip",1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
HTID619,CTID619,2025-10-15,"Disposable Cape, Tail Comb, Professional Hair Shears, Sectioning Clips, Blow Dryer, Neck Strip",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
HTID620,CTID620,2025-10-15,"Mixing Bowl, Disposable Cape, Hair Color Brush, Hair Glaze/Toner, Developer (Vol 20/30), Neck Strip",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1
HTID621,CTID621,2025-10-16,"Wide-Tooth Comb, Neck Strip, Electric Hair Clippers, Trimmer",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
HTID622,CTID622,2025-10-17,"Disposable Cape, Tail Comb, Professional Hair Shears, Sectioning Clips, Blow Dryer, Neck Strip",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
HTID623,CTID623,2025-10-17,"Wide-Tooth Comb, Neck Strip, Electric Hair Clippers, Trimmer",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
HTID624,CTID624,2025-10-17,"Disposable Cape, Tail Comb, Professional Hair Shears, Thinning Scissors, Sectioning Clips, Blow Dryer, Neck Strip",1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
HTID625,CTID625,2025-10-17,"Round Brush, Flat Iron, Sectioning Clips, Blow Dryer, Neck Strip, Curling Wand",0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0
HTID626,CTID626,2025-10-18,"Disposable Cape, Tail Comb, Professional Hair Shears, Thinning Scissors, Sectioning Clips, Blow Dryer, Neck Strip",1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
HTID627,CTID627,2025-10-18,"Round Brush, Flat Iron, Sectioning Clips, Blow Dryer, Neck Strip, Curling Wand",0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0
HTID628,CTID628,2025-10-18,"Disposable Cape, Tail Comb, Professional Hair Shears, Thinning Scissors, Sectioning Clips, Blow Dryer, Neck Strip",1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
HTID629,CTID629,2025-10-18,"Round Brush, Flat Iron, Sectioning Clips, Blow Dryer, Neck Strip",0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
HTID630,CTID630,2025-10-19,"Disposable Cape, Tail Comb, Professional Hair Shears, Thinning Scissors, Sectioning Clips, Neck Strip",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
HTID631,CTID631,2025-10-19,"Mixing Bowl, Disposable Cape, Hair Color Brush, Highlighting Foil, Bleach Powder, Hair Glaze/Toner, Developer (Vol 20/30), Neck Strip",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
HTID632,CTID632,2025-10-19,"Mixing Bowl, Disposable Cape, Hair Color Brush, Highlighting Foil, Developer (Vol 20/30), Neck Strip",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0
HTID633,CTID633,2025-10-19,"Disposable Cape, Tail Comb, Professional Hair Shears, Thinning Scissors, Sectioning Clips, Neck Strip",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
HTID634,CTID634,2025-10-20,"Tail Comb, Mixing Bowl, Highlighting Foil, Neck Strip",0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
HTID635,CTID635,2025-10-20,"Disposable Cape, Tail Comb, Professional Hair Shears, Thinning Scissors, Sectioning Clips, Blow Dryer, Neck Strip",1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
HTID636,CTID636,2025-10-21,"Developer (Vol 20/30), Paddle Brush, Professional Hair Shears, Hair Color Brush",1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
HTID637,CTID637,2025-10-21,"Disposable Cape, Tail Comb, Professional Hair Shears, Thinning Scissors, Sectioning Clips, Blow Dryer, Neck Strip",1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
